sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
190,0.2,9,2,4|7,2011_09_30_drive_0034_0000000530|2011_09_30_drive_0034_0000000533,2,4|7,2011_09_30_drive_0034_0000000530|2011_09_30_drive_0034_0000000533,1.0,1.0,0.385,0
191,0.2,8,2,1|3,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000530,2,1|3,2011_09_30_drive_0034_0000000528|2011_09_30_drive_0034_0000000530,1.0,1.0,1.544,0
200,0.2,11,2,4|8,2011_10_03_drive_0027_0000000083|2011_10_03_drive_0027_0000000087,4,3|4|8|9,2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000083|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000088,0.5,1.0,2.752,0
201,0.2,11,2,3|5,2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000084,2,3|5,2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000084,1.0,1.0,1.94,0
202,0.2,20,4,0|3|8|18,2011_10_03_drive_0027_0000000078|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000097,5,0|1|3|8|18,2011_10_03_drive_0027_0000000078|2011_10_03_drive_0027_0000000079|2011_10_03_drive_0027_0000000082|2011_10_03_drive_0027_0000000087|2011_10_03_drive_0027_0000000097,0.8,1.0,1.497,0
204,0.2,16,3,3|6|9,2011_10_03_drive_0027_0000000396|2011_10_03_drive_0027_0000000399|2011_10_03_drive_0027_0000000402,4,0|3|6|9,2011_10_03_drive_0027_0000000392|2011_10_03_drive_0027_0000000396|2011_10_03_drive_0027_0000000399|2011_10_03_drive_0027_0000000402,0.75,1.0,0.567,0
205,0.2,17,3,2|7|16,2011_10_03_drive_0027_0000000498|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000512,10,0|1|2|3|5|6|7|8|9|16,2011_10_03_drive_0027_0000000494|2011_10_03_drive_0027_0000000496|2011_10_03_drive_0027_0000000498|2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000502|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000512,0.3,1.0,0.471,0
206,0.2,23,5,3|6|13|14|15,2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000502|2011_10_03_drive_0027_0000000509|2011_10_03_drive_0027_0000000510|2011_10_03_drive_0027_0000000511,12,1|2|3|4|5|6|7|9|13|14|15|22,2011_10_03_drive_0027_0000000496|2011_10_03_drive_0027_0000000498|2011_10_03_drive_0027_0000000499|2011_10_03_drive_0027_0000000500|2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000502|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000505|2011_10_03_drive_0027_0000000509|2011_10_03_drive_0027_0000000510|2011_10_03_drive_0027_0000000511|2011_10_03_drive_0027_0000000518,0.417,1.0,0.951,0
207,0.2,28,6,0|2|5|10|12|17,2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000511|2011_10_03_drive_0027_0000000513|2011_10_03_drive_0027_0000000518,20,0|1|2|3|5|7|8|10|12|13|14|15|17|19|20|21|22|23|25|26,2011_10_03_drive_0027_0000000501|2011_10_03_drive_0027_0000000502|2011_10_03_drive_0027_0000000503|2011_10_03_drive_0027_0000000504|2011_10_03_drive_0027_0000000506|2011_10_03_drive_0027_0000000508|2011_10_03_drive_0027_0000000509|2011_10_03_drive_0027_0000000511|2011_10_03_drive_0027_0000000513|2011_10_03_drive_0027_0000000514|2011_10_03_drive_0027_0000000515|2011_10_03_drive_0027_0000000516|2011_10_03_drive_0027_0000000518|2011_10_03_drive_0027_0000000520|2011_10_03_drive_0027_0000000521|2011_10_03_drive_0027_0000000522|2011_10_03_drive_0027_0000000523|2011_10_03_drive_0027_0000000524|2011_10_03_drive_0027_0000000526|2011_10_03_drive_0027_0000000527,0.3,1.0,6.371,0
208,0.2,7,1,5,2011_10_03_drive_0027_0000000699,3,0|5|6,2011_10_03_drive_0027_0000000694|2011_10_03_drive_0027_0000000699|2011_10_03_drive_0027_0000000700,0.333,1.0,1.839,0
209,0.2,11,2,5|10,2011_10_03_drive_0027_0000000711|2011_10_03_drive_0027_0000000716,2,5|10,2011_10_03_drive_0027_0000000711|2011_10_03_drive_0027_0000000716,1.0,1.0,3.271,0
210,0.2,18,4,2|3|11|17,2011_10_03_drive_0027_0000000832|2011_10_03_drive_0027_0000000833|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000847,4,2|3|11|17,2011_10_03_drive_0027_0000000832|2011_10_03_drive_0027_0000000833|2011_10_03_drive_0027_0000000841|2011_10_03_drive_0027_0000000847,1.0,1.0,2.265,0
211,0.2,12,2,7|9,2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000845,2,7|9,2011_10_03_drive_0027_0000000843|2011_10_03_drive_0027_0000000845,1.0,1.0,3.388,0
213,0.2,15,3,1|12|14,2011_10_03_drive_0027_0000001090|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,6,0|1|5|12|13|14,2011_10_03_drive_0027_0000001089|2011_10_03_drive_0027_0000001090|2011_10_03_drive_0027_0000001094|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001102|2011_10_03_drive_0027_0000001103,0.5,1.0,0.362,0
214,0.2,10,2,4|9,2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001103,8,0|2|3|4|5|6|7|9,2011_10_03_drive_0027_0000001094|2011_10_03_drive_0027_0000001096|2011_10_03_drive_0027_0000001097|2011_10_03_drive_0027_0000001098|2011_10_03_drive_0027_0000001099|2011_10_03_drive_0027_0000001100|2011_10_03_drive_0027_0000001101|2011_10_03_drive_0027_0000001103,0.25,1.0,4.883,0
215,0.2,7,1,1,2011_10_03_drive_0027_0000001177,2,0|1,2011_10_03_drive_0027_0000001175|2011_10_03_drive_0027_0000001177,0.5,1.0,2.34,0
216,0.2,15,3,4|11|14,2011_10_03_drive_0027_0000001184|2011_10_03_drive_0027_0000001191|2011_10_03_drive_0027_0000001194,10,0|1|2|4|7|8|9|10|11|14,2011_10_03_drive_0027_0000001180|2011_10_03_drive_0027_0000001181|2011_10_03_drive_0027_0000001182|2011_10_03_drive_0027_0000001184|2011_10_03_drive_0027_0000001187|2011_10_03_drive_0027_0000001188|2011_10_03_drive_0027_0000001189|2011_10_03_drive_0027_0000001190|2011_10_03_drive_0027_0000001191|2011_10_03_drive_0027_0000001194,0.3,1.0,4.545,0
218,0.2,9,2,5|8,2011_10_03_drive_0027_0000001254|2011_10_03_drive_0027_0000001257,2,5|8,2011_10_03_drive_0027_0000001254|2011_10_03_drive_0027_0000001257,1.0,1.0,0.711,0
219,0.2,15,3,8|11|12,2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356,6,5|6|8|10|11|12,2011_10_03_drive_0027_0000001349|2011_10_03_drive_0027_0000001350|2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001354|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356,0.5,1.0,0.682,0
220,0.2,15,3,4|9|11,2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001355,5,2|3|4|9|11,2011_10_03_drive_0027_0000001346|2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001353|2011_10_03_drive_0027_0000001355,0.6,1.0,0.696,0
221,0.2,20,4,8|9|17|19,2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356|2011_10_03_drive_0027_0000001364|2011_10_03_drive_0027_0000001366,13,0|1|2|4|5|7|8|9|10|11|14|17|19,2011_10_03_drive_0027_0000001347|2011_10_03_drive_0027_0000001348|2011_10_03_drive_0027_0000001349|2011_10_03_drive_0027_0000001351|2011_10_03_drive_0027_0000001352|2011_10_03_drive_0027_0000001354|2011_10_03_drive_0027_0000001355|2011_10_03_drive_0027_0000001356|2011_10_03_drive_0027_0000001357|2011_10_03_drive_0027_0000001358|2011_10_03_drive_0027_0000001361|2011_10_03_drive_0027_0000001364|2011_10_03_drive_0027_0000001366,0.308,1.0,3.265,0
222,0.2,12,2,8|10,2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001536,10,0|1|2|4|5|7|8|9|10|11,2011_10_03_drive_0027_0000001526|2011_10_03_drive_0027_0000001527|2011_10_03_drive_0027_0000001528|2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537,0.2,1.0,5.944,0
223,0.2,12,2,4|7,2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001536,2,4|7,2011_10_03_drive_0027_0000001533|2011_10_03_drive_0027_0000001536,1.0,1.0,2.042,0
224,0.2,12,2,2|4,2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001533,2,2|4,2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001533,1.0,1.0,2.027,0
225,0.2,9,2,1|3,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001532,2,1|3,2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001532,1.0,1.0,2.094,0
226,0.2,9,2,6|7,2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536,7,0|1|2|5|6|7|8,2011_10_03_drive_0027_0000001529|2011_10_03_drive_0027_0000001530|2011_10_03_drive_0027_0000001531|2011_10_03_drive_0027_0000001534|2011_10_03_drive_0027_0000001535|2011_10_03_drive_0027_0000001536|2011_10_03_drive_0027_0000001537,0.286,1.0,2.026,0
229,0.2,16,3,3|10|14,2011_10_03_drive_0027_0000002225|2011_10_03_drive_0027_0000002232|2011_10_03_drive_0027_0000002239,4,3|4|10|14,2011_10_03_drive_0027_0000002225|2011_10_03_drive_0027_0000002226|2011_10_03_drive_0027_0000002232|2011_10_03_drive_0027_0000002239,0.75,1.0,1.255,0
232,0.2,12,2,1|10,2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002408,4,0|1|10|11,2011_10_03_drive_0027_0000002397|2011_10_03_drive_0027_0000002399|2011_10_03_drive_0027_0000002408|2011_10_03_drive_0027_0000002409,0.5,1.0,0.417,0
233,0.2,10,2,6|9,2011_10_03_drive_0027_0000002458|2011_10_03_drive_0027_0000002461,3,6|8|9,2011_10_03_drive_0027_0000002458|2011_10_03_drive_0027_0000002460|2011_10_03_drive_0027_0000002461,0.667,1.0,0.606,0
235,0.2,14,3,0|3|9,2011_10_03_drive_0027_0000002670|2011_10_03_drive_0027_0000002675|2011_10_03_drive_0027_0000002681,3,0|3|9,2011_10_03_drive_0027_0000002670|2011_10_03_drive_0027_0000002675|2011_10_03_drive_0027_0000002681,1.0,1.0,3.382,0
236,0.2,8,2,1|2,2011_10_03_drive_0027_0000003091|2011_10_03_drive_0027_0000003092,2,1|2,2011_10_03_drive_0027_0000003091|2011_10_03_drive_0027_0000003092,1.0,1.0,0.863,0
238,0.2,7,1,4,2011_10_03_drive_0027_0000003350,1,4,2011_10_03_drive_0027_0000003350,1.0,1.0,1.243,0
240,0.2,13,3,2|5|9,2011_10_03_drive_0027_0000003404|2011_10_03_drive_0027_0000003407|2011_10_03_drive_0027_0000003412,3,2|5|9,2011_10_03_drive_0027_0000003404|2011_10_03_drive_0027_0000003407|2011_10_03_drive_0027_0000003412,1.0,1.0,0.368,0
241,0.2,11,2,3|9,2011_10_03_drive_0027_0000003495|2011_10_03_drive_0027_0000003501,8,0|1|2|3|4|7|8|9,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003493|2011_10_03_drive_0027_0000003494|2011_10_03_drive_0027_0000003495|2011_10_03_drive_0027_0000003496|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003500|2011_10_03_drive_0027_0000003501,0.25,1.0,0.733,0
242,0.2,17,3,5|13|14,2011_10_03_drive_0027_0000003497|2011_10_03_drive_0027_0000003505|2011_10_03_drive_0027_0000003506,11,0|4|5|9|10|11|12|13|14|15|16,2011_10_03_drive_0027_0000003492|2011_10_03_drive_0027_0000003496|2011_10_03_drive_0027_0000003497|2011_10_03_drive_0027_0000003501|2011_10_03_drive_0027_0000003502|2011_10_03_drive_0027_0000003503|2011_10_03_drive_0027_0000003504|2011_10_03_drive_0027_0000003505|2011_10_03_drive_0027_0000003506|2011_10_03_drive_0027_0000003507|2011_10_03_drive_0027_0000003508,0.273,1.0,1.93,0
243,0.2,20,4,0|1|5|7,2011_10_03_drive_0027_0000003498|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003503|2011_10_03_drive_0027_0000003505,12,0|1|2|3|4|5|7|9|10|12|15|16,2011_10_03_drive_0027_0000003498|2011_10_03_drive_0027_0000003499|2011_10_03_drive_0027_0000003500|2011_10_03_drive_0027_0000003501|2011_10_03_drive_0027_0000003502|2011_10_03_drive_0027_0000003503|2011_10_03_drive_0027_0000003505|2011_10_03_drive_0027_0000003507|2011_10_03_drive_0027_0000003508|2011_10_03_drive_0027_0000003510|2011_10_03_drive_0027_0000003513|2011_10_03_drive_0027_0000003514,0.333,1.0,6.165,0
246,0.2,8,2,3|6,2011_10_03_drive_0027_0000003766|2011_10_03_drive_0027_0000003769,3,0|3|6,2011_10_03_drive_0027_0000003763|2011_10_03_drive_0027_0000003766|2011_10_03_drive_0027_0000003769,0.667,1.0,6.172,0
247,0.2,7,1,4,2011_10_03_drive_0027_0000003770,1,4,2011_10_03_drive_0027_0000003770,1.0,1.0,3.299,0
248,0.2,14,3,3|4|13,2011_10_03_drive_0027_0000003838|2011_10_03_drive_0027_0000003839|2011_10_03_drive_0027_0000003848,9,0|1|2|3|4|10|11|12|13,2011_10_03_drive_0027_0000003834|2011_10_03_drive_0027_0000003835|2011_10_03_drive_0027_0000003837|2011_10_03_drive_0027_0000003838|2011_10_03_drive_0027_0000003839|2011_10_03_drive_0027_0000003845|2011_10_03_drive_0027_0000003846|2011_10_03_drive_0027_0000003847|2011_10_03_drive_0027_0000003848,0.333,1.0,0.621,0
249,0.2,12,2,0|4,2011_10_03_drive_0027_0000004384|2011_10_03_drive_0027_0000004388,2,0|4,2011_10_03_drive_0027_0000004384|2011_10_03_drive_0027_0000004388,1.0,1.0,0.31,0
251,0.2,8,2,4|6,2011_10_03_drive_0034_0000000086|2011_10_03_drive_0034_0000000088,2,4|6,2011_10_03_drive_0034_0000000086|2011_10_03_drive_0034_0000000088,1.0,1.0,1.453,0
252,0.2,9,2,0|6,2011_10_03_drive_0034_0000000087|2011_10_03_drive_0034_0000000093,2,0|6,2011_10_03_drive_0034_0000000087|2011_10_03_drive_0034_0000000093,1.0,1.0,2.214,0
253,0.2,8,2,0|3,2011_10_03_drive_0034_0000000114|2011_10_03_drive_0034_0000000117,5,0|1|2|3|7,2011_10_03_drive_0034_0000000114|2011_10_03_drive_0034_0000000115|2011_10_03_drive_0034_0000000116|2011_10_03_drive_0034_0000000117|2011_10_03_drive_0034_0000000121,0.4,1.0,5.013,0
254,0.2,11,2,1|5,2011_10_03_drive_0034_0000000204|2011_10_03_drive_0034_0000000208,4,1|4|5|8,2011_10_03_drive_0034_0000000204|2011_10_03_drive_0034_0000000207|2011_10_03_drive_0034_0000000208|2011_10_03_drive_0034_0000000211,0.5,1.0,4.989,0
255,0.2,10,2,1|4,2011_10_03_drive_0034_0000000225|2011_10_03_drive_0034_0000000228,2,1|4,2011_10_03_drive_0034_0000000225|2011_10_03_drive_0034_0000000228,1.0,1.0,0.477,0
256,0.2,8,2,1|6,2011_10_03_drive_0034_0000000268|2011_10_03_drive_0034_0000000273,2,1|6,2011_10_03_drive_0034_0000000268|2011_10_03_drive_0034_0000000273,1.0,1.0,0.133,0
257,0.2,12,2,4|10,2011_10_03_drive_0034_0000000291|2011_10_03_drive_0034_0000000297,4,2|3|4|10,2011_10_03_drive_0034_0000000289|2011_10_03_drive_0034_0000000290|2011_10_03_drive_0034_0000000291|2011_10_03_drive_0034_0000000297,0.5,1.0,4.685,0
258,0.2,8,2,3|6,2011_10_03_drive_0034_0000000312|2011_10_03_drive_0034_0000000315,4,0|3|6|7,2011_10_03_drive_0034_0000000309|2011_10_03_drive_0034_0000000312|2011_10_03_drive_0034_0000000315|2011_10_03_drive_0034_0000000316,0.5,1.0,1.476,0
259,0.2,7,1,3,2011_10_03_drive_0034_0000000386,2,3|6,2011_10_03_drive_0034_0000000386|2011_10_03_drive_0034_0000000389,0.5,1.0,1.119,0
260,0.2,9,2,5|6,2011_10_03_drive_0034_0000000414|2011_10_03_drive_0034_0000000415,2,5|6,2011_10_03_drive_0034_0000000414|2011_10_03_drive_0034_0000000415,1.0,1.0,3.846,0
261,0.2,7,1,4,2011_10_03_drive_0034_0000000459,1,4,2011_10_03_drive_0034_0000000459,1.0,1.0,2.011,0
262,0.2,13,3,3|6|9,2011_10_03_drive_0034_0000000489|2011_10_03_drive_0034_0000000492|2011_10_03_drive_0034_0000000495,7,2|3|6|9|10|11|12,2011_10_03_drive_0034_0000000488|2011_10_03_drive_0034_0000000489|2011_10_03_drive_0034_0000000492|2011_10_03_drive_0034_0000000495|2011_10_03_drive_0034_0000000496|2011_10_03_drive_0034_0000000497|2011_10_03_drive_0034_0000000498,0.429,1.0,0.438,0
263,0.2,13,3,1|7|8,2011_10_03_drive_0034_0000000487|2011_10_03_drive_0034_0000000493|2011_10_03_drive_0034_0000000494,7,1|2|3|7|8|11|12,2011_10_03_drive_0034_0000000487|2011_10_03_drive_0034_0000000488|2011_10_03_drive_0034_0000000489|2011_10_03_drive_0034_0000000493|2011_10_03_drive_0034_0000000494|2011_10_03_drive_0034_0000000497|2011_10_03_drive_0034_0000000498,0.429,1.0,0.802,0
264,0.2,11,2,1|7,2011_10_03_drive_0034_0000000986|2011_10_03_drive_0034_0000000992,2,1|7,2011_10_03_drive_0034_0000000986|2011_10_03_drive_0034_0000000992,1.0,1.0,1.108,0
265,0.2,11,2,7|9,2011_10_03_drive_0034_0000001747|2011_10_03_drive_0034_0000001749,2,7|9,2011_10_03_drive_0034_0000001747|2011_10_03_drive_0034_0000001749,1.0,1.0,0.601,0
266,0.2,7,1,1,2011_10_03_drive_0034_0000001960,1,1,2011_10_03_drive_0034_0000001960,1.0,1.0,1.513,0
267,0.2,13,3,0|5|7,2011_10_03_drive_0034_0000001987|2011_10_03_drive_0034_0000001992|2011_10_03_drive_0034_0000001994,10,0|1|3|4|5|7|9|10|11|12,2011_10_03_drive_0034_0000001987|2011_10_03_drive_0034_0000001988|2011_10_03_drive_0034_0000001990|2011_10_03_drive_0034_0000001991|2011_10_03_drive_0034_0000001992|2011_10_03_drive_0034_0000001994|2011_10_03_drive_0034_0000001996|2011_10_03_drive_0034_0000001997|2011_10_03_drive_0034_0000001998|2011_10_03_drive_0034_0000001999,0.3,1.0,1.158,0
268,0.2,12,2,2|8,2011_10_03_drive_0034_0000003289|2011_10_03_drive_0034_0000003295,3,0|2|8,2011_10_03_drive_0034_0000003287|2011_10_03_drive_0034_0000003289|2011_10_03_drive_0034_0000003295,0.667,1.0,0.613,0
269,0.2,13,3,8|10|12,2011_10_03_drive_0034_0000003389|2011_10_03_drive_0034_0000003391|2011_10_03_drive_0034_0000003393,3,8|10|12,2011_10_03_drive_0034_0000003389|2011_10_03_drive_0034_0000003391|2011_10_03_drive_0034_0000003393,1.0,1.0,0.481,0
270,0.2,9,2,1|3,2011_10_03_drive_0034_0000004245|2011_10_03_drive_0034_0000004247,2,1|3,2011_10_03_drive_0034_0000004245|2011_10_03_drive_0034_0000004247,1.0,1.0,1.247,0
271,0.2,10,2,2|7,2011_10_03_drive_0034_0000004540|2011_10_03_drive_0034_0000004545,2,2|7,2011_10_03_drive_0034_0000004540|2011_10_03_drive_0034_0000004545,1.0,1.0,3.619,0
272,0.2,10,2,1|7,2011_10_03_drive_0034_0000004572|2011_10_03_drive_0034_0000004578,2,1|7,2011_10_03_drive_0034_0000004572|2011_10_03_drive_0034_0000004578,1.0,1.0,0.467,0
274,0.2,17,3,6|11|12,2011_10_03_drive_0047_0000000276|2011_10_03_drive_0047_0000000281|2011_10_03_drive_0047_0000000282,3,6|11|12,2011_10_03_drive_0047_0000000276|2011_10_03_drive_0047_0000000281|2011_10_03_drive_0047_0000000282,1.0,1.0,1.512,0
2,0.2,8,2,4|7,2011_09_26_drive_0005_0000000081|2011_09_26_drive_0005_0000000084,2,4|7,2011_09_26_drive_0005_0000000081|2011_09_26_drive_0005_0000000084,1.0,1.0,0.928,0
5,0.2,13,3,3|7|11,2011_09_26_drive_0009_0000000362|2011_09_26_drive_0009_0000000370|2011_09_26_drive_0009_0000000376,4,0|3|7|11,2011_09_26_drive_0009_0000000356|2011_09_26_drive_0009_0000000362|2011_09_26_drive_0009_0000000370|2011_09_26_drive_0009_0000000376,0.75,1.0,0.748,0
6,0.2,13,3,1|4|9,2011_09_26_drive_0009_0000000358|2011_09_26_drive_0009_0000000364|2011_09_26_drive_0009_0000000374,6,0|1|2|4|5|9,2011_09_26_drive_0009_0000000356|2011_09_26_drive_0009_0000000358|2011_09_26_drive_0009_0000000360|2011_09_26_drive_0009_0000000364|2011_09_26_drive_0009_0000000366|2011_09_26_drive_0009_0000000374,0.5,1.0,2.13,0
11,0.2,7,1,4,2011_09_26_drive_0014_0000000078,1,4,2011_09_26_drive_0014_0000000078,1.0,1.0,0.823,0
14,0.2,7,1,2,2011_09_26_drive_0014_0000000304,6,0|1|2|4|5|6,2011_09_26_drive_0014_0000000301|2011_09_26_drive_0014_0000000302|2011_09_26_drive_0014_0000000304|2011_09_26_drive_0014_0000000308|2011_09_26_drive_0014_0000000310|2011_09_26_drive_0014_0000000312,0.167,1.0,1.523,0
19,0.2,15,3,0|2|9,2011_09_26_drive_0019_0000000174|2011_09_26_drive_0019_0000000176|2011_09_26_drive_0019_0000000183,5,0|2|3|7|9,2011_09_26_drive_0019_0000000174|2011_09_26_drive_0019_0000000176|2011_09_26_drive_0019_0000000177|2011_09_26_drive_0019_0000000181|2011_09_26_drive_0019_0000000183,0.6,1.0,0.601,0
20,0.2,10,2,1|9,2011_09_26_drive_0027_0000000021|2011_09_26_drive_0027_0000000036,6,0|1|6|7|8|9,2011_09_26_drive_0027_0000000019|2011_09_26_drive_0027_0000000021|2011_09_26_drive_0027_0000000030|2011_09_26_drive_0027_0000000032|2011_09_26_drive_0027_0000000034|2011_09_26_drive_0027_0000000036,0.333,1.0,1.889,0
23,0.2,7,1,2,2011_09_26_drive_0028_0000000227,1,2,2011_09_26_drive_0028_0000000227,1.0,1.0,0.648,0
32,0.2,9,2,3|4,2011_09_26_drive_0032_0000000302|2011_09_26_drive_0032_0000000303,3,0|3|4,2011_09_26_drive_0032_0000000298|2011_09_26_drive_0032_0000000302|2011_09_26_drive_0032_0000000303,0.667,1.0,0.907,0
33,0.2,11,2,0|1,2011_09_26_drive_0032_0000000298|2011_09_26_drive_0032_0000000300,2,0|1,2011_09_26_drive_0032_0000000298|2011_09_26_drive_0032_0000000300,1.0,1.0,0.767,0
35,0.2,9,2,3|6,2011_09_26_drive_0036_0000000108|2011_09_26_drive_0036_0000000111,2,3|6,2011_09_26_drive_0036_0000000108|2011_09_26_drive_0036_0000000111,1.0,1.0,3.309,0
38,0.2,12,2,2|10,2011_09_26_drive_0039_0000000368|2011_09_26_drive_0039_0000000376,4,0|2|6|10,2011_09_26_drive_0039_0000000366|2011_09_26_drive_0039_0000000368|2011_09_26_drive_0039_0000000372|2011_09_26_drive_0039_0000000376,0.5,1.0,0.971,0
44,0.2,8,2,0|1,2011_09_26_drive_0057_0000000292|2011_09_26_drive_0057_0000000294,2,0|1,2011_09_26_drive_0057_0000000292|2011_09_26_drive_0057_0000000294,1.0,1.0,0.837,0
53,0.2,9,2,3|8,2011_09_26_drive_0061_0000000008|2011_09_26_drive_0061_0000000013,2,3|8,2011_09_26_drive_0061_0000000008|2011_09_26_drive_0061_0000000013,1.0,1.0,1.728,0
56,0.2,12,2,8|11,2011_09_26_drive_0061_0000000461|2011_09_26_drive_0061_0000000464,2,8|11,2011_09_26_drive_0061_0000000461|2011_09_26_drive_0061_0000000464,1.0,1.0,0.862,0
59,0.2,8,2,0|6,2011_09_26_drive_0070_0000000038|2011_09_26_drive_0070_0000000044,2,0|6,2011_09_26_drive_0070_0000000038|2011_09_26_drive_0070_0000000044,1.0,1.0,1.305,0
77,0.2,10,2,2|8,2011_09_26_drive_0096_0000000252|2011_09_26_drive_0096_0000000258,3,0|2|8,2011_09_26_drive_0096_0000000250|2011_09_26_drive_0096_0000000252|2011_09_26_drive_0096_0000000258,0.667,1.0,1.14,0
78,0.2,11,2,1|5,2011_09_26_drive_0096_0000000402|2011_09_26_drive_0096_0000000410,3,0|1|5,2011_09_26_drive_0096_0000000400|2011_09_26_drive_0096_0000000402|2011_09_26_drive_0096_0000000410,0.667,1.0,0.568,0
79,0.2,11,2,1|5,2011_09_26_drive_0096_0000000434|2011_09_26_drive_0096_0000000442,5,0|1|2|5|10,2011_09_26_drive_0096_0000000432|2011_09_26_drive_0096_0000000434|2011_09_26_drive_0096_0000000436|2011_09_26_drive_0096_0000000442|2011_09_26_drive_0096_0000000452,0.4,1.0,2.357,0
83,0.2,8,2,0|3,2011_09_26_drive_0101_0000000650|2011_09_26_drive_0101_0000000653,4,0|1|2|3,2011_09_26_drive_0101_0000000650|2011_09_26_drive_0101_0000000651|2011_09_26_drive_0101_0000000652|2011_09_26_drive_0101_0000000653,0.5,1.0,0.686,0
