sign_id,ratio,k,n_injected,injected_idx,injected_frames,n_detected,detected_idx,detected_frames,detect_precision,detect_recall,err_m,fallback
262,0.0,13,0,,,3,8|11|12,2011_10_03_drive_0034_0000000494|2011_10_03_drive_0034_0000000497|2011_10_03_drive_0034_0000000498,0.0,1.0,0.608,0
263,0.0,13,0,,,3,6|11|12,2011_10_03_drive_0034_0000000492|2011_10_03_drive_0034_0000000497|2011_10_03_drive_0034_0000000498,0.0,1.0,0.578,0
264,0.0,11,0,,,3,3|4|6,2011_10_03_drive_0034_0000000988|2011_10_03_drive_0034_0000000989|2011_10_03_drive_0034_0000000991,0.0,1.0,0.944,0
265,0.0,11,0,,,3,7|8|10,2011_10_03_drive_0034_0000001747|2011_10_03_drive_0034_0000001748|2011_10_03_drive_0034_0000001750,0.0,1.0,0.712,0
266,0.0,7,0,,,3,4|5|6,2011_10_03_drive_0034_0000001963|2011_10_03_drive_0034_0000001964|2011_10_03_drive_0034_0000001965,0.0,1.0,1.529,0
267,0.0,13,0,,,3,4|5|11,2011_10_03_drive_0034_0000001991|2011_10_03_drive_0034_0000001992|2011_10_03_drive_0034_0000001998,0.0,1.0,1.354,0
268,0.0,12,0,,,3,4|7|11,2011_10_03_drive_0034_0000003291|2011_10_03_drive_0034_0000003294|2011_10_03_drive_0034_0000003298,0.0,1.0,0.8,0
269,0.0,13,0,,,3,3|8|11,2011_10_03_drive_0034_0000003384|2011_10_03_drive_0034_0000003389|2011_10_03_drive_0034_0000003392,0.0,1.0,0.682,0
270,0.0,9,0,,,3,3|6|7,2011_10_03_drive_0034_0000004247|2011_10_03_drive_0034_0000004250|2011_10_03_drive_0034_0000004251,0.0,1.0,1.478,0
271,0.0,10,0,,,3,2|3|9,2011_10_03_drive_0034_0000004540|2011_10_03_drive_0034_0000004541|2011_10_03_drive_0034_0000004547,0.0,1.0,3.429,0
272,0.0,10,0,,,3,2|7|9,2011_10_03_drive_0034_0000004573|2011_10_03_drive_0034_0000004578|2011_10_03_drive_0034_0000004580,0.0,1.0,0.863,0
274,0.0,17,0,,,3,2|6|8,2011_10_03_drive_0047_0000000272|2011_10_03_drive_0047_0000000276|2011_10_03_drive_0047_0000000278,0.0,1.0,1.639,0
2,0.0,8,0,,,3,1|2|6,2011_09_26_drive_0005_0000000078|2011_09_26_drive_0005_0000000079|2011_09_26_drive_0005_0000000083,0.0,1.0,0.963,0
5,0.0,13,0,,,3,0|2|5,2011_09_26_drive_0009_0000000356|2011_09_26_drive_0009_0000000360|2011_09_26_drive_0009_0000000366,0.0,1.0,0.398,0
6,0.0,13,0,,,3,1|2|5,2011_09_26_drive_0009_0000000358|2011_09_26_drive_0009_0000000360|2011_09_26_drive_0009_0000000366,0.0,1.0,2.318,0
11,0.0,7,0,,,3,4|5|6,2011_09_26_drive_0014_0000000078|2011_09_26_drive_0014_0000000079|2011_09_26_drive_0014_0000000080,0.0,1.0,0.683,0
14,0.0,7,0,,,3,4|5|6,2011_09_26_drive_0014_0000000308|2011_09_26_drive_0014_0000000310|2011_09_26_drive_0014_0000000312,0.0,1.0,16.234,0
19,0.0,15,0,,,3,0|3|7,2011_09_26_drive_0019_0000000174|2011_09_26_drive_0019_0000000177|2011_09_26_drive_0019_0000000181,0.0,1.0,0.562,0
20,0.0,10,0,,,3,1|8|9,2011_09_26_drive_0027_0000000021|2011_09_26_drive_0027_0000000034|2011_09_26_drive_0027_0000000036,0.0,1.0,2.893,0
23,0.0,7,0,,,3,4|5|6,2011_09_26_drive_0028_0000000229|2011_09_26_drive_0028_0000000230|2011_09_26_drive_0028_0000000231,0.0,1.0,1.035,0
32,0.0,9,0,,,3,0|6|7,2011_09_26_drive_0032_0000000298|2011_09_26_drive_0032_0000000305|2011_09_26_drive_0032_0000000306,0.0,1.0,0.794,0
33,0.0,11,0,,,3,3|6|8,2011_09_26_drive_0032_0000000302|2011_09_26_drive_0032_0000000305|2011_09_26_drive_0032_0000000307,0.0,1.0,0.507,0
35,0.0,9,0,,,3,0|2|7,2011_09_26_drive_0036_0000000105|2011_09_26_drive_0036_0000000107|2011_09_26_drive_0036_0000000112,0.0,1.0,3.413,0
38,0.0,12,0,,,3,3|6|7,2011_09_26_drive_0039_0000000369|2011_09_26_drive_0039_0000000372|2011_09_26_drive_0039_0000000373,0.0,1.0,1.13,0
44,0.0,8,0,,,3,3|5|6,2011_09_26_drive_0057_0000000298|2011_09_26_drive_0057_0000000302|2011_09_26_drive_0057_0000000304,0.0,1.0,0.541,0
53,0.0,9,0,,,3,1|6|7,2011_09_26_drive_0061_0000000006|2011_09_26_drive_0061_0000000011|2011_09_26_drive_0061_0000000012,0.0,1.0,1.904,0
56,0.0,12,0,,,3,1|3|7,2011_09_26_drive_0061_0000000454|2011_09_26_drive_0061_0000000456|2011_09_26_drive_0061_0000000460,0.0,1.0,0.752,0
59,0.0,8,0,,,3,0|1|3,2011_09_26_drive_0070_0000000038|2011_09_26_drive_0070_0000000039|2011_09_26_drive_0070_0000000041,0.0,1.0,1.247,0
77,0.0,10,0,,,3,0|4|8,2011_09_26_drive_0096_0000000250|2011_09_26_drive_0096_0000000254|2011_09_26_drive_0096_0000000258,0.0,1.0,1.44,0
78,0.0,11,0,,,3,0|6|8,2011_09_26_drive_0096_0000000400|2011_09_26_drive_0096_0000000412|2011_09_26_drive_0096_0000000416,0.0,1.0,0.609,0
79,0.0,11,0,,,3,7|9|10,2011_09_26_drive_0096_0000000446|2011_09_26_drive_0096_0000000450|2011_09_26_drive_0096_0000000452,0.0,1.0,2.148,0
83,0.0,8,0,,,3,1|2|7,2011_09_26_drive_0101_0000000651|2011_09_26_drive_0101_0000000652|2011_09_26_drive_0101_0000000657,0.0,1.0,0.999,0
86,0.0,9,0,,,3,0|1|2,2011_09_26_drive_0104_0000000005|2011_09_26_drive_0104_0000000006|2011_09_26_drive_0104_0000000007,0.0,1.0,0.599,0
92,0.0,14,0,,,3,7|9|13,2011_09_26_drive_0104_0000000105|2011_09_26_drive_0104_0000000107|2011_09_26_drive_0104_0000000111,0.0,1.0,3.815,0
95,0.0,9,0,,,3,2|3|7,2011_09_26_drive_0104_0000000278|2011_09_26_drive_0104_0000000279|2011_09_26_drive_0104_0000000283,0.0,1.0,0.744,0
101,0.0,9,0,,,3,1|7|8,2011_09_28_drive_0001_0000000028|2011_09_28_drive_0001_0000000034|2011_09_28_drive_0001_0000000035,0.0,1.0,2.305,0
104,0.0,12,0,,,3,0|3|11,2011_09_29_drive_0004_0000000067|2011_09_29_drive_0004_0000000071|2011_09_29_drive_0004_0000000079,0.0,1.0,0.675,0
107,0.0,10,0,,,3,2|4|9,2011_09_29_drive_0071_0000000900|2011_09_29_drive_0071_0000000902|2011_09_29_drive_0071_0000000907,0.0,1.0,0.283,0
110,0.0,17,0,,,3,0|14|15,2011_09_30_drive_0018_0000000842|2011_09_30_drive_0018_0000000856|2011_09_30_drive_0018_0000000857,0.0,1.0,1.978,0
113,0.0,22,0,,,3,7|15|19,2011_09_30_drive_0018_0000002483|2011_09_30_drive_0018_0000002491|2011_09_30_drive_0018_0000002495,0.0,1.0,0.694,0
116,0.0,14,0,,,3,0|2|11,2011_09_30_drive_0020_0000000014|2011_09_30_drive_0020_0000000016|2011_09_30_drive_0020_0000000025,0.0,1.0,1.372,0
123,0.0,8,0,,,3,1|5|7,2011_09_30_drive_0027_0000000538|2011_09_30_drive_0027_0000000542|2011_09_30_drive_0027_0000000544,0.0,1.0,4.225,0
128,0.0,13,0,,,3,2|8|10,2011_09_30_drive_0027_0000000874|2011_09_30_drive_0027_0000000880|2011_09_30_drive_0027_0000000882,0.0,1.0,6.574,0
129,0.0,7,0,,,3,0|3|5,2011_09_30_drive_0027_0000000876|2011_09_30_drive_0027_0000000879|2011_09_30_drive_0027_0000000881,0.0,1.0,4.173,0
131,0.0,13,0,,,3,6|8|12,2011_09_30_drive_0027_0000001032|2011_09_30_drive_0027_0000001034|2011_09_30_drive_0027_0000001038,0.0,1.0,1.625,0
134,0.0,8,0,,,3,0|1|7,2011_09_30_drive_0028_0000001081|2011_09_30_drive_0028_0000001082|2011_09_30_drive_0028_0000001094,0.0,1.0,0.976,0
135,0.0,8,0,,,3,5|6|7,2011_09_30_drive_0028_0000001090|2011_09_30_drive_0028_0000001092|2011_09_30_drive_0028_0000001094,0.0,1.0,0.732,0
152,0.0,8,0,,,3,0|3|7,2011_09_30_drive_0028_0000002988|2011_09_30_drive_0028_0000002991|2011_09_30_drive_0028_0000002997,0.0,1.0,0.894,0
179,0.0,10,0,,,3,0|1|9,2011_09_30_drive_0033_0000001058|2011_09_30_drive_0033_0000001059|2011_09_30_drive_0033_0000001067,0.0,1.0,2.08,0
180,0.0,14,0,,,3,0|4|5,2011_09_30_drive_0033_0000001066|2011_09_30_drive_0033_0000001070|2011_09_30_drive_0033_0000001072,0.0,1.0,12.082,0
181,0.0,12,0,,,3,1|3|5,2011_09_30_drive_0033_0000001128|2011_09_30_drive_0033_0000001130|2011_09_30_drive_0033_0000001132,0.0,1.0,0.696,0
182,0.0,12,0,,,3,4|7|11,2011_09_30_drive_0033_0000001134|2011_09_30_drive_0033_0000001137|2011_09_30_drive_0033_0000001141,0.0,1.0,0.303,0
203,0.0,8,0,,,3,0|1|7,2011_10_03_drive_0027_0000000185|2011_10_03_drive_0027_0000000186|2011_10_03_drive_0027_0000000195,0.0,1.0,1.274,0
212,0.0,16,0,,,3,7|10|13,2011_10_03_drive_0027_0000000930|2011_10_03_drive_0027_0000000933|2011_10_03_drive_0027_0000000936,0.0,1.0,1.624,0
227,0.0,10,0,,,3,2|5|9,2011_10_03_drive_0027_0000001706|2011_10_03_drive_0027_0000001709|2011_10_03_drive_0027_0000001715,0.0,1.0,0.979,0
228,0.0,10,0,,,3,6|8|9,2011_10_03_drive_0027_0000001710|2011_10_03_drive_0027_0000001713|2011_10_03_drive_0027_0000001715,0.0,1.0,2.117,0
230,0.0,14,0,,,3,0|1|2,2011_10_03_drive_0027_0000002303|2011_10_03_drive_0027_0000002310|2011_10_03_drive_0027_0000002312,0.0,1.0,0.737,0
231,0.0,19,0,,,3,1|8|12,2011_10_03_drive_0027_0000002323|2011_10_03_drive_0027_0000002332|2011_10_03_drive_0027_0000002340,0.0,1.0,1.066,0
234,0.0,10,0,,,3,1|2|9,2011_10_03_drive_0027_0000002602|2011_10_03_drive_0027_0000002603|2011_10_03_drive_0027_0000002610,0.0,1.0,1.129,0
239,0.0,9,0,,,3,1|6|8,2011_10_03_drive_0027_0000003360|2011_10_03_drive_0027_0000003365|2011_10_03_drive_0027_0000003368,0.0,1.0,2.526,0
0,0.1,27,3,13|16|21,2011_09_26_drive_0005_0000000034|2011_09_26_drive_0005_0000000040|2011_09_26_drive_0005_0000000049,3,13|16|21,2011_09_26_drive_0005_0000000034|2011_09_26_drive_0005_0000000040|2011_09_26_drive_0005_0000000049,1.0,1.0,1.199,0
1,0.1,9,1,0,2011_09_26_drive_0005_0000000044,3,0|1|2,2011_09_26_drive_0005_0000000044|2011_09_26_drive_0005_0000000046|2011_09_26_drive_0005_0000000048,0.333,1.0,3.026,0
3,0.1,16,2,11|14,2011_09_26_drive_0009_0000000147|2011_09_26_drive_0009_0000000153,3,2|6|13,2011_09_26_drive_0009_0000000129|2011_09_26_drive_0009_0000000137|2011_09_26_drive_0009_0000000151,0.0,0.0,3.657,0
4,0.1,16,2,8|10,2011_09_26_drive_0009_0000000256|2011_09_26_drive_0009_0000000258,3,2|8|10,2011_09_26_drive_0009_0000000247|2011_09_26_drive_0009_0000000256|2011_09_26_drive_0009_0000000258,0.667,1.0,0.976,0
7,0.1,10,1,7,2011_09_26_drive_0011_0000000060,3,1|7|8,2011_09_26_drive_0011_0000000054|2011_09_26_drive_0011_0000000060|2011_09_26_drive_0011_0000000061,0.333,1.0,1.34,0
10,0.1,13,1,9,2011_09_26_drive_0014_0000000062,3,0|8|9,2011_09_26_drive_0014_0000000053|2011_09_26_drive_0014_0000000061|2011_09_26_drive_0014_0000000062,0.333,1.0,0.561,0
12,0.1,7,1,0,2011_09_26_drive_0014_0000000158,3,0|5|6,2011_09_26_drive_0014_0000000158|2011_09_26_drive_0014_0000000163|2011_09_26_drive_0014_0000000164,0.333,1.0,0.84,0
13,0.1,11,1,5,2011_09_26_drive_0014_0000000264,3,0|2|5,2011_09_26_drive_0014_0000000259|2011_09_26_drive_0014_0000000261|2011_09_26_drive_0014_0000000264,0.333,1.0,0.793,0
15,0.1,14,1,5,2011_09_26_drive_0015_0000000242,3,5|7|11,2011_09_26_drive_0015_0000000242|2011_09_26_drive_0015_0000000244|2011_09_26_drive_0015_0000000248,0.333,1.0,0.689,0
17,0.1,11,1,0,2011_09_26_drive_0018_0000000197,3,0|7|8,2011_09_26_drive_0018_0000000197|2011_09_26_drive_0018_0000000208|2011_09_26_drive_0018_0000000209,0.333,1.0,0.835,0
18,0.1,17,2,8|11,2011_09_26_drive_0018_0000000213|2011_09_26_drive_0018_0000000216,3,0|8|11,2011_09_26_drive_0018_0000000205|2011_09_26_drive_0018_0000000213|2011_09_26_drive_0018_0000000216,0.667,1.0,3.435,0
21,0.1,11,1,6,2011_09_26_drive_0028_0000000188,3,0|6|10,2011_09_26_drive_0028_0000000182|2011_09_26_drive_0028_0000000188|2011_09_26_drive_0028_0000000192,0.333,1.0,3.5,0
24,0.1,8,1,3,2011_09_26_drive_0028_0000000403,3,0|3|5,2011_09_26_drive_0028_0000000400|2011_09_26_drive_0028_0000000403|2011_09_26_drive_0028_0000000405,0.333,1.0,0.539,0
25,0.1,10,1,6,2011_09_26_drive_0029_0000000176,3,3|4|6,2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000172|2011_09_26_drive_0029_0000000176,0.333,1.0,1.561,0
26,0.1,10,1,7,2011_09_26_drive_0029_0000000179,3,3|7|9,2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000179|2011_09_26_drive_0029_0000000183,0.333,1.0,4.042,0
27,0.1,10,1,3,2011_09_26_drive_0029_0000000170,3,1|3|9,2011_09_26_drive_0029_0000000166|2011_09_26_drive_0029_0000000170|2011_09_26_drive_0029_0000000183,0.333,1.0,4.188,0
28,0.1,8,1,6,2011_09_26_drive_0032_0000000224,3,0|1|6,2011_09_26_drive_0032_0000000213|2011_09_26_drive_0032_0000000215|2011_09_26_drive_0032_0000000224,0.333,1.0,1.454,0
29,0.1,13,1,6,2011_09_26_drive_0032_0000000234,3,0|6|11,2011_09_26_drive_0032_0000000222|2011_09_26_drive_0032_0000000234|2011_09_26_drive_0032_0000000244,0.333,1.0,1.189,0
30,0.1,11,1,7,2011_09_26_drive_0032_0000000268,3,7|9|10,2011_09_26_drive_0032_0000000268|2011_09_26_drive_0032_0000000270|2011_09_26_drive_0032_0000000271,0.333,1.0,0.468,0
34,0.1,14,1,12,2011_09_26_drive_0036_0000000026,3,11|12|13,2011_09_26_drive_0036_0000000025|2011_09_26_drive_0036_0000000026|2011_09_26_drive_0036_0000000027,0.333,1.0,0.605,0
36,0.1,18,2,10|11,2011_09_26_drive_0036_0000000280|2011_09_26_drive_0036_0000000281,3,5|10|11,2011_09_26_drive_0036_0000000275|2011_09_26_drive_0036_0000000280|2011_09_26_drive_0036_0000000281,0.667,1.0,4.199,0
37,0.1,18,2,5|13,2011_09_26_drive_0036_0000000275|2011_09_26_drive_0036_0000000283,3,2|13|16,2011_09_26_drive_0036_0000000272|2011_09_26_drive_0036_0000000283|2011_09_26_drive_0036_0000000287,0.333,0.5,3.788,0
39,0.1,26,3,1|15|17,2011_09_26_drive_0046_0000000046|2011_09_26_drive_0046_0000000060|2011_09_26_drive_0046_0000000062,3,1|17|21,2011_09_26_drive_0046_0000000046|2011_09_26_drive_0046_0000000062|2011_09_26_drive_0046_0000000067,0.667,0.667,2.003,0
40,0.1,7,1,5,2011_09_26_drive_0051_0000000124,3,4|5|6,2011_09_26_drive_0051_0000000123|2011_09_26_drive_0051_0000000124|2011_09_26_drive_0051_0000000126,0.333,1.0,0.841,0
42,0.1,12,1,8,2011_09_26_drive_0051_0000000157,3,0|8|10,2011_09_26_drive_0051_0000000141|2011_09_26_drive_0051_0000000157|2011_09_26_drive_0051_0000000161,0.333,1.0,1.616,0
43,0.1,9,1,3,2011_09_26_drive_0056_0000000013,3,2|3|8,2011_09_26_drive_0056_0000000012|2011_09_26_drive_0056_0000000013|2011_09_26_drive_0056_0000000018,0.333,1.0,1.622,0
45,0.1,13,1,11,2011_09_26_drive_0057_0000000340,3,5|8|11,2011_09_26_drive_0057_0000000334|2011_09_26_drive_0057_0000000337|2011_09_26_drive_0057_0000000340,0.333,1.0,0.368,0
46,0.1,15,2,11|14,2011_09_26_drive_0059_0000000026|2011_09_26_drive_0059_0000000032,3,1|11|14,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000026|2011_09_26_drive_0059_0000000032,0.667,1.0,0.719,0
47,0.1,19,2,1|17,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000038,3,3|4|17,2011_09_26_drive_0059_0000000011|2011_09_26_drive_0059_0000000013|2011_09_26_drive_0059_0000000038,0.333,0.5,0.412,0
48,0.1,19,2,10|16,2011_09_26_drive_0059_0000000024|2011_09_26_drive_0059_0000000036,3,1|10|16,2011_09_26_drive_0059_0000000008|2011_09_26_drive_0059_0000000024|2011_09_26_drive_0059_0000000036,0.667,1.0,1.505,0
49,0.1,13,1,8,2011_09_26_drive_0059_0000000070,3,8|11|12,2011_09_26_drive_0059_0000000070|2011_09_26_drive_0059_0000000076|2011_09_26_drive_0059_0000000078,0.333,1.0,0.926,0
50,0.1,13,1,1,2011_09_26_drive_0059_0000000056,3,1|6|7,2011_09_26_drive_0059_0000000056|2011_09_26_drive_0059_0000000066|2011_09_26_drive_0059_0000000068,0.333,1.0,0.891,0
51,0.1,13,1,5,2011_09_26_drive_0059_0000000064,3,2|5|11,2011_09_26_drive_0059_0000000058|2011_09_26_drive_0059_0000000064|2011_09_26_drive_0059_0000000076,0.333,1.0,1.316,0
52,0.1,11,1,4,2011_09_26_drive_0059_0000000352,3,2|4|9,2011_09_26_drive_0059_0000000348|2011_09_26_drive_0059_0000000352|2011_09_26_drive_0059_0000000362,0.333,1.0,3.482,0
54,0.1,13,1,0,2011_09_26_drive_0061_0000000168,3,0|6|8,2011_09_26_drive_0061_0000000168|2011_09_26_drive_0061_0000000174|2011_09_26_drive_0061_0000000176,0.333,1.0,0.35,0
58,0.1,33,3,11|13|32,2011_09_26_drive_0064_0000000405|2011_09_26_drive_0064_0000000407|2011_09_26_drive_0064_0000000426,3,4|11|13,2011_09_26_drive_0064_0000000398|2011_09_26_drive_0064_0000000405|2011_09_26_drive_0064_0000000407,0.667,0.667,3.935,0
63,0.1,7,1,2,2011_09_26_drive_0070_0000000353,3,0|2|4,2011_09_26_drive_0070_0000000351|2011_09_26_drive_0070_0000000353|2011_09_26_drive_0070_0000000355,0.333,1.0,2.62,0
64,0.1,10,1,5,2011_09_26_drive_0084_0000000138,3,3|5|9,2011_09_26_drive_0084_0000000136|2011_09_26_drive_0084_0000000138|2011_09_26_drive_0084_0000000142,0.333,1.0,6.479,0
67,0.1,18,2,4|13,2011_09_26_drive_0091_0000000123|2011_09_26_drive_0091_0000000132,3,4|12|13,2011_09_26_drive_0091_0000000123|2011_09_26_drive_0091_0000000131|2011_09_26_drive_0091_0000000132,0.667,1.0,0.517,0
68,0.1,16,2,2|10,2011_09_26_drive_0091_0000000135|2011_09_26_drive_0091_0000000150,3,2|4|10,2011_09_26_drive_0091_0000000135|2011_09_26_drive_0091_0000000138|2011_09_26_drive_0091_0000000150,0.667,1.0,6.0,0
69,0.1,10,1,8,2011_09_26_drive_0091_0000000338,3,1|8|9,2011_09_26_drive_0091_0000000324|2011_09_26_drive_0091_0000000338|2011_09_26_drive_0091_0000000339,0.333,1.0,0.728,0
70,0.1,11,1,0,2011_09_26_drive_0093_0000000133,3,7|8|10,2011_09_26_drive_0093_0000000140|2011_09_26_drive_0093_0000000141|2011_09_26_drive_0093_0000000143,0.0,0.0,2.702,0
71,0.1,12,1,9,2011_09_26_drive_0093_0000000142,3,1|9|11,2011_09_26_drive_0093_0000000134|2011_09_26_drive_0093_0000000142|2011_09_26_drive_0093_0000000144,0.333,1.0,1.131,0
72,0.1,26,3,12|22|25,2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000378|2011_09_26_drive_0093_0000000381,3,0|21|22,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000377|2011_09_26_drive_0093_0000000378,0.333,0.333,13.923,0
73,0.1,17,2,13|14,2011_09_26_drive_0093_0000000369|2011_09_26_drive_0093_0000000370,3,9|14|16,2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000370|2011_09_26_drive_0093_0000000372,0.333,0.5,9.398,0
75,0.1,19,2,12|16,2011_09_26_drive_0093_0000000368|2011_09_26_drive_0093_0000000372,3,0|1|14,2011_09_26_drive_0093_0000000356|2011_09_26_drive_0093_0000000357|2011_09_26_drive_0093_0000000370,0.0,0.0,12.12,0
76,0.1,19,2,13|14,2011_09_26_drive_0093_0000000373|2011_09_26_drive_0093_0000000374,3,2|5|7,2011_09_26_drive_0093_0000000362|2011_09_26_drive_0093_0000000365|2011_09_26_drive_0093_0000000367,0.0,0.0,12.742,0
81,0.1,7,1,4,2011_09_26_drive_0101_0000000430,3,4|5|6,2011_09_26_drive_0101_0000000430|2011_09_26_drive_0101_0000000431|2011_09_26_drive_0101_0000000432,0.333,1.0,1.179,0
84,0.1,8,1,0,2011_09_26_drive_0101_0000000744,3,0|5|6,2011_09_26_drive_0101_0000000744|2011_09_26_drive_0101_0000000749|2011_09_26_drive_0101_0000000750,0.333,1.0,2.476,0
87,0.1,19,2,13|17,2011_09_26_drive_0104_0000000029|2011_09_26_drive_0104_0000000033,3,13|17|18,2011_09_26_drive_0104_0000000029|2011_09_26_drive_0104_0000000033|2011_09_26_drive_0104_0000000034,0.667,1.0,0.545,0
88,0.1,19,2,1|11,2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000027,3,1|11|18,2011_09_26_drive_0104_0000000017|2011_09_26_drive_0104_0000000027|2011_09_26_drive_0104_0000000034,0.667,1.0,0.794,0
89,0.1,12,1,4,2011_09_26_drive_0104_0000000020,3,0|4|9,2011_09_26_drive_0104_0000000016|2011_09_26_drive_0104_0000000020|2011_09_26_drive_0104_0000000025,0.333,1.0,13.805,0
90,0.1,19,2,4|13,2011_09_26_drive_0104_0000000039|2011_09_26_drive_0104_0000000049,3,4|5|13,2011_09_26_drive_0104_0000000039|2011_09_26_drive_0104_0000000040|2011_09_26_drive_0104_0000000049,0.667,1.0,0.781,0
91,0.1,16,2,2|3,2011_09_26_drive_0104_0000000059|2011_09_26_drive_0104_0000000060,3,2|3|5,2011_09_26_drive_0104_0000000059|2011_09_26_drive_0104_0000000060|2011_09_26_drive_0104_0000000062,0.667,1.0,0.113,0
93,0.1,14,1,12,2011_09_26_drive_0104_0000000208,3,6|11|12,2011_09_26_drive_0104_0000000202|2011_09_26_drive_0104_0000000207|2011_09_26_drive_0104_0000000208,0.333,1.0,0.482,0
94,0.1,8,1,4,2011_09_26_drive_0104_0000000223,3,2|4|6,2011_09_26_drive_0104_0000000219|2011_09_26_drive_0104_0000000223|2011_09_26_drive_0104_0000000227,0.333,1.0,0.352,0
96,0.1,7,1,3,2011_09_26_drive_0104_0000000304,3,1|3|6,2011_09_26_drive_0104_0000000302|2011_09_26_drive_0104_0000000304|2011_09_26_drive_0104_0000000307,0.333,1.0,0.696,0
97,0.1,13,1,3,2011_09_26_drive_0106_0000000207,3,3|4|5,2011_09_26_drive_0106_0000000207|2011_09_26_drive_0106_0000000208|2011_09_26_drive_0106_0000000209,0.333,1.0,3.427,0
98,0.1,18,2,11|14,2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000219,3,11|14|16,2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000219|2011_09_26_drive_0106_0000000223,0.667,1.0,0.9,0
99,0.1,10,1,9,2011_09_26_drive_0106_0000000225,3,2|3|9,2011_09_26_drive_0106_0000000214|2011_09_26_drive_0106_0000000215|2011_09_26_drive_0106_0000000225,0.333,1.0,8.586,0
102,0.1,11,1,0,2011_09_28_drive_0002_0000000033,3,0|8|10,2011_09_28_drive_0002_0000000033|2011_09_28_drive_0002_0000000049|2011_09_28_drive_0002_0000000053,0.333,1.0,0.303,0
103,0.1,14,1,11,2011_09_28_drive_0002_0000000070,3,2|3|11,2011_09_28_drive_0002_0000000061|2011_09_28_drive_0002_0000000062|2011_09_28_drive_0002_0000000070,0.333,1.0,12.292,0
105,0.1,8,1,0,2011_09_29_drive_0026_0000000002,3,0|2|6,2011_09_29_drive_0026_0000000002|2011_09_29_drive_0026_0000000006|2011_09_29_drive_0026_0000000014,0.333,1.0,0.398,0
106,0.1,8,1,7,2011_09_29_drive_0071_0000000173,3,1|5|7,2011_09_29_drive_0071_0000000161|2011_09_29_drive_0071_0000000169|2011_09_29_drive_0071_0000000173,0.333,1.0,1.618,0
108,0.1,17,2,7|12,2011_09_30_drive_0018_0000000084|2011_09_30_drive_0018_0000000089,3,5|7|12,2011_09_30_drive_0018_0000000082|2011_09_30_drive_0018_0000000084|2011_09_30_drive_0018_0000000089,0.667,1.0,0.697,0
109,0.1,21,2,2|16,2011_09_30_drive_0018_0000000742|2011_09_30_drive_0018_0000000756,3,2|4|16,2011_09_30_drive_0018_0000000742|2011_09_30_drive_0018_0000000744|2011_09_30_drive_0018_0000000756,0.667,1.0,1.08,0
111,0.1,21,2,14|19,2011_09_30_drive_0018_0000001498|2011_09_30_drive_0018_0000001503,3,3|14|19,2011_09_30_drive_0018_0000001487|2011_09_30_drive_0018_0000001498|2011_09_30_drive_0018_0000001503,0.667,1.0,1.203,0
112,0.1,21,2,8|18,2011_09_30_drive_0018_0000002268|2011_09_30_drive_0018_0000002278,3,0|1|2,2011_09_30_drive_0018_0000002260|2011_09_30_drive_0018_0000002261|2011_09_30_drive_0018_0000002262,0.0,0.0,3.372,0
114,0.1,9,1,2,2011_09_30_drive_0018_0000002605,3,2|5|7,2011_09_30_drive_0018_0000002605|2011_09_30_drive_0018_0000002608|2011_09_30_drive_0018_0000002610,0.333,1.0,1.668,0
115,0.1,14,1,6,2011_09_30_drive_0018_0000002666,3,1|2|6,2011_09_30_drive_0018_0000002661|2011_09_30_drive_0018_0000002662|2011_09_30_drive_0018_0000002666,0.333,1.0,0.711,0
117,0.1,7,1,0,2011_09_30_drive_0020_0000000222,3,0|2|6,2011_09_30_drive_0020_0000000222|2011_09_30_drive_0020_0000000224|2011_09_30_drive_0020_0000000228,0.333,1.0,0.9,0
118,0.1,16,2,4|8,2011_09_30_drive_0020_0000000847|2011_09_30_drive_0020_0000000851,3,3|4|8,2011_09_30_drive_0020_0000000846|2011_09_30_drive_0020_0000000847|2011_09_30_drive_0020_0000000851,0.667,1.0,1.851,0
119,0.1,7,1,4,2011_09_30_drive_0020_0000001045,3,1|3|6,2011_09_30_drive_0020_0000001042|2011_09_30_drive_0020_0000001044|2011_09_30_drive_0020_0000001047,0.0,0.0,1.236,0
120,0.1,16,2,5|11,2011_09_30_drive_0027_0000000110|2011_09_30_drive_0027_0000000116,3,2|5|11,2011_09_30_drive_0027_0000000107|2011_09_30_drive_0027_0000000110|2011_09_30_drive_0027_0000000116,0.667,1.0,3.804,0
121,0.1,18,2,4|14,2011_09_30_drive_0027_0000000436|2011_09_30_drive_0027_0000000446,3,4|8|14,2011_09_30_drive_0027_0000000436|2011_09_30_drive_0027_0000000440|2011_09_30_drive_0027_0000000446,0.667,1.0,1.412,0
